Date,USD/DXY_Open,USD/DXY_High,USD/DXY_Low,USD/DXY_Close,USD/DXY_Volume,US500_Open,US500_High,US500_Low,US500_Close,US500_Volume,US30_Open,US30_High,US30_Low,US30_Close,US30_Volume,XCU/USD_Close,XCU/USD_High,XCU/USD_Low,XCU/USD_Open,XCU/USD_Volume,XPB/USD_Open,XPB/USD_High,XPB/USD_Low,XPB/USD_Close,XPB/USD_Volume,EUR/USD_Open,EUR/USD_High,EUR/USD_Low,EUR/USD_Close,EUR/USD_Volume,XAU/USD_Open,XAU/USD_High,XAU/USD_Low,XAU/USD_Close,XAU/USD_Volume,XAG/USD_Open,XAG/USD_High,XAG/USD_Low,XAG/USD_Close,XAG/USD_Volume,USD/CAD_Open,USD/CAD_High,USD/CAD_Low,USD/CAD_Close,USD/CAD_Volume,USD/JPY_Open,USD/JPY_High,USD/JPY_Low,USD/JPY_Close,USD/JPY_Volume,XAU/GBP_Open,XAU/GBP_High,XAU/GBP_Low,XAU/GBP_Close,XAU/GBP_Volume,XAU/AUD_Open,XAU/AUD_High,XAU/AUD_Low,XAU/AUD_Close,XAU/AUD_Volume,GBP/USD_Open,GBP/USD_High,GBP/USD_Low,GBP/USD_Close,GBP/USD_Volume,XNI/USD_Open,XNI/USD_High,XNI/USD_Low,XNI/USD_Close,XNI/USD_Volume,XAG/AUD_Open,XAG/AUD_High,XAG/AUD_Low,XAG/AUD_Close,XAG/AUD_Volume,XAU/EUR_Open,XAU/EUR_High,XAU/EUR_Low,XAU/EUR_Close,XAU/EUR_Volume,XAG/EUR_Open,XAG/EUR_High,XAG/EUR_Low,XAG/EUR_Close,XAG/EUR_Volume,BTC/USD_Open,BTC/USD_High,BTC/USD_Low,BTC/USD_Close,BTC/USD_Volume,BTC/XAU_Open,BTC/XAU_High,BTC/XAU_Low,BTC/XAU_Close,BTC/XAU_Volume,BTC/XAG_Open,BTC/XAG_High,BTC/XAG_Low,BTC/XAG_Close,BTC/XAG_Volume,EUR/AUD_Open,EUR/AUD_High,EUR/AUD_Low,EUR/AUD_Close,EUR/AUD_Volume
2017-02-06,99.95542147321952,99.95542147321952,99.95542147321952,99.95542147321952,,,,,,,,,,,,5832.32208805561,5832.32208805561,5765.081321024894,5765.081321024894,260.0,,,,,,,,,,,,,,,,,,,,,,,,,,112.642,112.771,111.62,111.827,0.0,977.068,990.134,976.715,988.21,0.0,1589.72,1613.031,1588.815,1612.059,0.0,1.24827,1.24981,1.24271,1.24676,0.0,,,,,,22.718,23.119,22.689,23.111,0.0,1131.281,1148.669,1130.907,1146.978,0.0,16.157,16.453,16.141,16.432,0.0,,,,,,,,,,,,,,,,1.40479,1.40747,1.4002,1.40503,0.0
2017-02-07,100.45443062410666,100.45443062410666,100.45443062410666,100.45443062410666,,,,,,,,,,,,5789.3319602108,5823.503721590042,5789.3319602108,5806.969218764305,677.0,,,,,,,,,,,,,,,,,,,,,,,,,,111.826,112.574,111.589,112.378,0.0,988.222,995.197,983.548,984.987,0.0,1612.103,1617.458,1604.398,1615.565,0.0,1.24676,1.25459,1.23466,1.24956,0.0,,,,,,23.11,23.249,22.963,23.126,0.0,1147.014,1154.539,1146.901,1152.727,0.0,16.433,16.584,16.41,16.49,0.0,,,,,,,,,,,,,,,,1.40504,1.40552,1.39465,1.40106,0.0
2017-02-08,100.26359621492368,100.26359621492368,100.26359621492368,100.26359621492368,,,,,,,,,,,,5865.391619329453,5894.051704559326,5865.391619329453,5894.051704559326,330.0,,,,,,,,,,,,,,,,,,,,,,,,,,112.38,112.541,111.627,111.968,0.0,984.966,992.154,982.598,989.136,0.0,1615.546,1625.132,1611.586,1623.662,0.0,1.24955,1.25494,1.24747,1.25232,0.0,,,,,,23.125,23.264,23.07,23.195,0.0,1152.705,1162.632,1151.876,1158.754,0.0,16.489,16.649,16.467,16.543,0.0,,,,,,,,,,,,,,,,1.40106,1.40168,1.39375,1.40076,0.0
2017-02-09,100.6773521399138,100.6773521399138,100.6773521399138,100.6773521399138,,,,,,,,,,,,5837.833764204978,5837.833764204978,5837.833764204978,5837.833764204978,316.0,,,,,,,,,,,,,,,,,,,,,,,,,,111.966,113.466,111.882,113.43,0.0,989.066,991.664,979.639,980.595,0.0,1623.574,1629.199,1605.915,1607.612,0.0,1.2523,1.25817,1.24899,1.24952,0.0,,,,,,23.194,23.313,23.054,23.083,0.0,1158.712,1162.684,1148.528,1149.817,0.0,16.542,16.635,16.468,16.499,0.0,,,,,,,,,,,,,,,,1.40075,1.40391,1.39419,1.39767,0.0
2017-02-10,100.71256293686962,100.71256293686962,100.71256293686962,100.71256293686962,,,,,,,,,,,,6089.160625019073,6106.79735795021,5873.107755689621,5901.767840919494,382.0,,,,,,,,,,,,,,,,,,,,,,,,,,113.433,113.853,112.852,113.179,0.0,980.547,989.024,976.277,986.837,0.0,1607.527,1608.019,1596.627,1605.777,0.0,1.24949,1.25208,1.24396,1.24853,0.0,,,,,,23.084,23.36,22.893,23.318,0.0,1149.73,1160.204,1145.612,1158.231,0.0,16.5,16.852,16.41,16.809,0.0,,,,,,,,,,,,,,,,1.39767,1.39798,1.38396,1.38551,0.0
2017-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.605,113.964,113.435,113.927,0.0,987.545,987.545,983.333,984.511,0.0,1604.615,1607.583,1601.543,1602.784,0.0,1.2466,1.2491,1.2466,1.24814,0.0,,,,,,23.313,23.36,23.284,23.307,0.0,1158.693,1159.393,1155.963,1157.387,0.0,16.825,16.836,16.79,16.822,0.0,,,,,,,,,,,,,,,,1.38306,1.38679,1.38242,1.38443,0.0
2017-02-13,100.97931095892,100.97931095892,100.97931095892,100.97931095892,,,,,,,,,,,,6121.127400565147,6121.127400565147,6121.127400565147,6121.127400565147,405.0,,,,,,,,,,,,,,,,,,,,,,,,,,113.926,114.166,113.431,113.684,0.0,984.583,985.304,975.258,978.191,0.0,1602.89,1605.871,1595.176,1603.535,0.0,1.24811,1.25386,1.24804,1.25221,0.0,,,,,,23.309,23.423,23.184,23.286,0.0,1157.451,1158.331,1149.618,1155.865,0.0,16.823,16.886,16.7,16.775,0.0,,,,,,,,,,,,,,,,1.38442,1.38894,1.38316,1.38691,0.0
2017-02-14,101.2408978949629,101.2408978949629,101.2408978949629,101.2408978949629,,,,,,,,,,,,6020.817102260589,6084.751178975105,6020.817102260589,6075.932812509536,711.0,,,,,,,,,,,,,,,,,,,,,,,,,,113.683,114.496,113.246,114.284,0.0,978.197,988.883,976.894,984.105,0.0,1603.544,1607.33,1596.022,1600.543,0.0,1.2522,1.25478,1.24431,1.24693,0.0,,,,,,23.287,23.467,23.177,23.337,0.0,1155.871,1162.825,1153.937,1160.187,0.0,16.776,16.977,16.744,16.906,0.0,,,,,,,,,,,,,,,,1.38689,1.38703,1.37727,1.37915,0.0
2017-02-15,101.06623037931357,101.06623037931357,101.06623037931357,101.06623037931357,,,,,,,,,,,,6031.840454559326,6038.454360814094,5996.566463074684,5996.566463074684,1085.0,,,,,,,,,,,,,,,,,,,,,,,,,,114.285,114.954,113.848,114.124,0.0,984.132,989.199,981.281,987.935,0.0,1600.58,1600.629,1591.888,1595.816,0.0,1.24693,1.24804,1.2383,1.24671,0.0,,,,,,23.339,23.352,23.193,23.218,0.0,1160.207,1163.395,1155.159,1161.756,0.0,16.907,16.925,16.813,16.892,0.0,,,,,,,,,,,,,,,,1.37915,1.38017,1.37239,1.37322,0.0
2017-02-16,100.54486521645576,100.54486521645576,100.54486521645576,100.54486521645576,,,,,,,,,,,,5987.748096609115,5989.952556819915,5954.678565335274,5963.496931800842,414.0,,,,,,,,,,,,,,,,,,,,,,,,,,114.127,114.16,113.069,113.318,0.0,987.975,993.563,986.602,990.878,0.0,1595.839,1612.629,1595.425,1607.828,0.0,1.24666,1.25229,1.24539,1.24857,0.0,,,,,,23.22,23.497,23.202,23.421,0.0,1161.821,1163.566,1158.628,1159.525,0.0,16.893,16.975,16.844,16.881,0.0,,,,,,,,,,,,,,,,1.37312,1.38787,1.37259,1.38626,0.0
2017-02-17,100.91316130678848,100.91316130678848,100.91316130678848,100.91316130678848,,,,,,,,,,,,5964.599161906242,5964.599161906242,5912.790667595863,5919.404573850631,268.0,,,,,,,,,,,,,,,,,,,,,,,,,,113.322,113.498,112.617,112.794,0.0,990.898,1001.917,988.297,993.682,0.0,1607.859,1621.009,1604.037,1609.102,0.0,1.24853,1.25105,1.23877,1.24085,0.0,,,,,,23.422,23.534,23.335,23.402,0.0,1159.57,1166.494,1158.446,1161.929,0.0,16.882,16.968,16.804,16.889,0.0,,,,,,,,,,,,,,,,1.38627,1.39008,1.38256,1.38454,0.0
2017-02-20,100.94300692594726,100.94300692594726,100.94300692594726,100.94300692594726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.918,113.294,112.834,113.268,0.0,993.631,994.528,988.987,990.854,0.0,1611.427,1613.486,1603.948,1607.7,0.0,1.24284,1.24821,1.24081,1.24704,0.0,,,,,,23.432,23.454,23.298,23.418,0.0,1162.487,1165.835,1160.665,1164.992,0.0,16.895,16.966,16.839,16.96,0.0,,,,,,,,,,,,,,,,1.38577,1.38621,1.37954,1.37954,0.0
2017-02-21,101.41322887836051,101.41322887836051,101.41322887836051,101.41322887836051,,,,,,,,,,,,6052.784403429031,6062.705,6030.738224453926,6030.738224453926,231.0,,,,,,,,,,,,,,,,,,,,,,,,,,113.267,113.776,113.237,113.669,0.0,990.868,993.024,987.116,987.889,0.0,1607.688,1612.731,1601.528,1607.588,0.0,1.24707,1.2489,1.24014,1.24864,0.0,,,,,,23.417,23.5,23.243,23.353,0.0,1165.011,1173.401,1163.134,1170.384,0.0,16.959,17.088,16.857,16.993,0.0,,,,,,,,,,,,,,,,1.37954,1.38079,1.37186,1.37318,0.0
2017-02-22,101.37112172340558,101.37112172340558,101.37112172340558,101.37112172340558,,,,,,,,,,,,6024.124318199158,6024.124318199158,5996.566463074684,5996.566463074684,174.0,,,,,,,,,,,,,,,,,,,,,,,,,,113.655,113.676,112.904,113.401,0.0,987.978,995.117,985.917,992.284,0.0,1607.743,1613.932,1601.377,1605.99,0.0,1.24864,1.25073,1.24132,1.24516,0.0,,,,,,23.354,23.458,23.271,23.344,0.0,1170.462,1178.563,1165.808,1171.292,0.0,16.992,17.121,16.944,17.015,0.0,,,,,,,,,,,,,,,,1.37318,1.37491,1.36259,1.37084,0.0
2017-02-23,100.92672784982742,100.92672784982742,100.92672784982742,100.92672784982742,,,,,,,,,,,,5825.708181800842,6000.975383496284,5823.503721590042,6000.975383496284,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,113.408,113.421,112.55,112.693,0.0,992.296,997.972,990.285,994.078,0.0,1606.03,1620.819,1604.565,1618.653,0.0,1.24515,1.25605,1.24273,1.25541,0.0,,,,,,23.345,23.54,23.267,23.499,0.0,1171.286,1181.935,1169.189,1179.303,0.0,17.016,17.158,16.935,17.107,0.0,,,,,,,,,,,,,,,,1.37083,1.37619,1.36617,1.37219,0.0
2017-02-24,101.07971803599362,101.07971803599362,101.07971803599362,101.07971803599362,,,,,,,,,,,,5908.381747174262,5912.790667595863,5866.493849434853,5866.493849434853,51025.0,,,,,,,,,,,,,,,,,,,,,,,,,,112.688,112.952,111.923,112.107,0.0,994.074,1009.406,993.547,1007.788,0.0,1618.638,1641.066,1617.583,1637.727,0.0,1.25543,1.25694,1.24477,1.2458,0.0,,,,,,23.513,23.907,23.48,23.884,0.0,1179.321,1190.64,1178.854,1189.31,0.0,17.119,17.345,17.101,17.334,0.0,,,,,,,,,,,,,,,,1.37216,1.38338,1.37082,1.37639,0.0
2017-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.103,112.314,112.103,112.179,0.0,1009.01,1012.996,1007.848,1011.84,0.0,1638.016,1638.039,1633.922,1636.586,0.0,1.24687,1.24728,1.23916,1.23994,0.0,,,,,,23.889,23.889,23.827,23.852,0.0,1190.079,1190.079,1187.16,1189.1,0.0,17.346,17.346,17.301,17.32,0.0,,,,,,,,,,,,,,,,1.37658,1.37797,1.37426,1.37592,0.0
2017-02-27,101.11944350340376,101.11944350340376,101.11944350340376,101.11944350340376,,,,,,,,,,,,5924.916249999999,5932.632386360168,5846.652130670547,5892.949474453926,14418.0,,,,,,,,,,,,,,,,,,,,,,,,,,112.18,112.837,111.912,112.744,0.0,1011.814,1012.647,1004.443,1006.685,0.0,1636.608,1641.827,1628.317,1631.722,0.0,1.23993,1.24782,1.23825,1.24373,0.0,,,,,,23.853,23.955,23.687,23.771,0.0,1189.109,1189.508,1180.315,1183.139,0.0,17.321,17.359,17.156,17.226,0.0,,,,,,,,,,,,,,,,1.37592,1.38158,1.37119,1.3788,0.0
2017-02-28,101.40845401347788,101.40845401347788,101.40845401347788,101.40845401347788,,,,,,,,,,,,5961.292471590042,5975.622514204979,5884.1305823659895,5914.995653429031,1739.0,,,,,,,,,,,,,,,,,,,,,,,,,,112.743,113.112,111.686,113.092,0.0,1006.693,1011.458,1004.097,1005.569,0.0,1631.771,1636.767,1625.682,1629.198,0.0,1.24373,1.24699,1.23721,1.23781,0.0,,,,,,23.772,23.959,23.712,23.883,0.0,1183.151,1185.144,1175.787,1177.834,0.0,17.227,17.317,17.17,17.256,0.0,,,,,,,,,,,,,,,,1.37881,1.3836,1.37662,1.3828,0.0
2017-03-01,101.88855078267784,101.88855078267784,101.88855078267784,101.88855078267784,,,,,,,,,,,,6010.89650568962,6073.728352298736,5959.088011379242,5963.496931800842,1180.0,,,,,,,,,,,,,,,,,,,,,,,,,,113.091,114.151,112.763,114.117,0.0,1005.596,1016.537,1003.17,1015.39,0.0,1629.218,1630.402,1615.155,1627.265,0.0,1.23776,1.24042,1.22684,1.22701,0.0,,,,,,23.884,23.989,23.74,23.943,0.0,1177.829,1184.078,1174.495,1182.706,0.0,17.257,17.408,17.206,17.392,0.0,,,,,,,,,,,,,,,,1.3828,1.38335,1.37295,1.3754,0.0
2017-03-02,102.11732370340508,102.11732370340508,102.11732370340508,102.11732370340508,,,,,,,,,,,,5907.279517068862,6016.408181838989,5892.949474453926,6005.384829540252,778.0,,,,,,,,,,,,,,,,,,,,,,,,,,114.116,114.589,113.819,114.351,0.0,1015.378,1016.127,1003.031,1005.415,0.0,1627.205,1638.087,1623.617,1630.244,0.0,1.227,1.23069,1.22414,1.22735,0.0,,,,,,23.944,24.187,23.304,23.469,0.0,1182.673,1183.421,1170.6,1174.605,0.0,17.394,17.428,16.775,16.9,0.0,,,,,,,,,,,,,,,,1.3754,1.38931,1.37336,1.3874,0.0
2017-03-03,101.3520326972103,101.3520326972103,101.3520326972103,101.3520326972103,,,,,,,,,,,,5923.814019894599,5948.064659080505,5886.335568199157,5903.972301130295,625.0,,,,,,,,,,,,,,,,,,,,,,,,,,114.354,114.746,113.808,114.002,0.0,1005.398,1005.5,997.708,1003.151,0.0,1630.223,1631.843,1616.888,1624.335,0.0,1.22736,1.22995,1.22141,1.22934,0.0,,,,,,23.468,23.64,23.265,23.602,0.0,1174.621,1174.701,1158.556,1161.269,0.0,16.899,16.92,16.65,16.863,0.0,,,,,,,,,,,,,,,,1.38739,1.39852,1.38738,1.39809,0.0
2017-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.834,114.13,113.796,113.816,0.0,1002.457,1004.443,1001.434,1004.443,0.0,1624.507,1627.235,1623.064,1627.235,0.0,1.22873,1.23,1.22847,1.22993,0.0,,,,,,23.604,23.604,23.535,23.568,0.0,1161.246,1163.358,1160.003,1163.358,0.0,16.862,16.862,16.811,16.838,0.0,,,,,,,,,,,,,,,,1.39631,1.39932,1.39631,1.39828,0.0
2017-03-06,101.6692966525285,101.6692966525285,101.6692966525285,101.6692966525285,,,,,,,,,,,,5826.810411906242,5928.2229403162,5817.992045440674,5928.2229403162,840.0,,,,,,,,,,,,,,,,,,,,,,,,,,113.813,114.1,113.557,113.902,0.0,1004.479,1005.57,999.852,1000.662,0.0,1627.318,1630.186,1613.93,1613.985,0.0,1.22993,1.22993,1.22241,1.22388,0.0,,,,,,23.567,23.588,23.299,23.342,0.0,1163.387,1164.294,1156.648,1157.773,0.0,16.837,16.848,16.671,16.736,0.0,,,,,,,,,,,,,,,,1.39828,1.40141,1.39236,1.39357,0.0
2017-03-07,101.77602268698692,101.77602268698692,101.77602268698692,101.77602268698692,,,,,,,,,,,,5752.955738620758,5852.163806819915,5724.295653390884,5852.163806819915,1728.0,,,,,,,,,,,,,,,,,,,,,,,,,,113.903,114.15,113.726,113.919,0.0,1000.646,1004.004,994.054,995.53,0.0,1613.963,1614.036,1598.775,1600.516,0.0,1.22388,1.22519,1.21691,1.22032,0.0,,,,,,23.345,23.346,22.96,22.986,0.0,1157.812,1157.913,1148.033,1149.572,0.0,16.735,16.744,16.478,16.498,0.0,,,,,,,,,,,,,,,,1.39357,1.39396,1.38737,1.39186,0.0
2017-03-08,102.07735532533124,102.07735532533124,102.07735532533124,102.07735532533124,,,,,,,,,,,,5714.375056819916,5783.8208096838,5694.53333805561,5745.239602260589,890.0,,,,,,,,,,,,,,,,,,,,,,,,,,113.916,114.749,113.607,114.414,0.0,995.548,998.665,990.547,991.625,0.0,1600.569,1605.715,1599.133,1604.302,0.0,1.22031,1.22136,1.21391,1.21735,0.0,,,,,,22.985,23.044,22.787,22.856,0.0,1149.578,1152.289,1142.233,1144.899,0.0,16.499,16.55,16.28,16.3,0.0,,,,,,,,,,,,,,,,1.39187,1.40186,1.38844,1.40087,0.0
2017-03-09,101.99457690071915,101.99457690071915,101.99457690071915,101.99457690071915,,,,,,,,,,,,5665.873252825737,5695.63556816101,5621.780894875526,5679.101065335273,834.0,,,,,,,,,,,,,,,,,,,,,,,,,,114.414,115.19,114.359,115.12,0.0,991.626,992.433,984.137,986.015,0.0,1604.331,1607.618,1595.96,1597.06,0.0,1.21735,1.21947,1.21335,1.21556,0.0,,,,,,22.854,22.908,22.425,22.482,0.0,1144.909,1145.586,1132.377,1133.064,0.0,16.298,16.339,15.899,15.939,0.0,,,,,,,,,,,,,,,,1.40086,1.41173,1.39917,1.40907,0.0
2017-03-10,101.3536540520147,101.3536540520147,101.3536540520147,101.3536540520147,,,,,,,,,,,,5702.249474415778,5728.705099434852,5658.157116465568,5658.157116465568,637.0,,,,,,,,,,,,,,,,,,,,,,,,,,115.116,115.501,114.652,114.748,0.0,986.047,989.2,981.679,988.993,0.0,1597.152,1597.36,1586.866,1595.826,0.0,1.21558,1.21882,1.21395,1.21643,0.0,,,,,,22.481,22.551,22.336,22.527,0.0,1133.11,1133.265,1122.517,1127.221,0.0,15.938,15.983,15.769,15.901,0.0,,,,,,,,,,,,,,,,1.4091,1.41789,1.40645,1.41497,0.0
2017-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.727,114.88,114.662,114.758,0.0,989.135,991.498,988.631,989.918,0.0,1594.297,1599.898,1593.832,1597.947,0.0,1.2156,1.21708,1.21526,1.21701,0.0,,,,,,22.486,22.518,22.456,22.477,0.0,1126.92,1128.968,1125.915,1127.1,0.0,15.883,15.892,15.841,15.843,0.0,,,,,,,,,,,,,,,,1.41311,1.41737,1.41311,1.41732,0.0
2017-03-13,101.44754786259033,101.44754786259033,101.44754786259033,101.44754786259033,,,,,,,,,,,,5768.388011341095,5792.639176149368,5706.658920459747,5709.965610775947,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,114.756,114.976,114.476,114.913,0.0,989.928,990.637,982.547,983.934,0.0,1597.989,1599.254,1586.096,1587.863,0.0,1.217,1.22506,1.21563,1.22058,0.0,,,,,,22.48,22.568,22.272,22.327,0.0,1127.126,1132.628,1125.788,1127.704,0.0,15.844,16.01,15.813,15.845,0.0,,,,,,,,,,,,,,,,1.41732,1.41828,1.40549,1.40755,0.0
2017-03-14,101.71134301172312,101.71134301172312,101.71134301172312,101.71134301172312,,,,,,,,,,,,5784.9230397892,5809.173678975105,5732.011789751053,5757.365184664726,379.0,,,,,,,,,,,,,,,,,,,,,,,,,,114.913,115.192,114.517,114.652,0.0,983.98,993.879,983.402,986.379,0.0,1587.91,1596.337,1582.487,1585.509,0.0,1.22058,1.2214,1.21089,1.21565,0.0,,,,,,22.324,22.481,22.241,22.301,0.0,1127.742,1134.038,1126.526,1130.048,0.0,15.846,15.973,15.821,15.884,0.0,,,,,,,,,,,,,,,,1.40754,1.4111,1.40166,1.4026,0.0
2017-03-15,100.54230034368976,100.54230034368976,100.54230034368976,100.54230034368976,,,,,,,,,,,,5832.32208805561,5877.516676111221,5822.401491484642,5846.652130670547,320.0,,,,,,,,,,,,,,,,,,,,,,,,,,114.654,114.881,113.163,113.385,0.0,986.342,992.972,980.61,992.633,0.0,1585.448,1588.559,1576.951,1582.671,0.0,1.21565,1.23087,1.21544,1.2282,0.0,,,,,,22.302,22.462,22.112,22.423,0.0,1130.068,1138.957,1126.715,1135.574,0.0,15.885,16.144,15.783,16.077,0.0,,,,,,,,,,,,,,,,1.40259,1.40473,1.38797,1.39328,0.0
2017-03-16,100.2870137656402,100.2870137656402,100.2870137656402,100.2870137656402,,,,,,,,,,,,5876.4144460058205,5914.995653429031,5868.698309645652,5898.460624980926,397.0,,,,,,,,,,,,,,,,,,,,,,,,,,113.384,113.536,112.899,113.348,0.0,992.696,1000.189,990.8,992.067,0.0,1582.802,1602.4,1581.599,1597.559,0.0,1.22821,1.23764,1.22412,1.23497,0.0,,,,,,22.424,22.756,22.399,22.498,0.0,1135.583,1149.747,1135.272,1137.483,0.0,16.079,16.319,16.0,16.009,0.0,,,,,,,,,,,,,,,,1.39325,1.40539,1.39013,1.40404,0.0
2017-03-17,100.37075278737694,100.37075278737694,100.37075278737694,100.37075278737694,,,,,,,,,,,,5907.279517068862,5914.995653429031,5837.833764204978,5864.289389224052,295.0,,,,,,,,,,,,,,,,,,,,,,,,,,113.348,113.49,112.562,112.671,0.0,992.03,995.489,989.046,990.657,0.0,1597.53,1599.506,1592.264,1594.069,0.0,1.23498,1.24043,1.23235,1.23937,0.0,,,,,,22.499,22.548,22.396,22.513,0.0,1137.467,1145.685,1135.971,1143.619,0.0,16.01,16.149,15.943,16.14,0.0,,,,,,,,,,,,,,,,1.40404,1.4044,1.39273,1.39338,0.0
2017-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.682,112.75,112.571,112.667,0.0,991.269,993.2,991.166,993.2,0.0,1595.367,1596.743,1594.296,1596.516,0.0,1.23764,1.2391,1.23764,1.23833,0.0,,,,,,22.531,22.534,22.505,22.534,0.0,1143.501,1145.089,1143.265,1145.089,0.0,16.139,16.153,16.128,16.152,0.0,,,,,,,,,,,,,,,,1.39389,1.39513,1.39268,1.39384,0.0
2017-03-20,100.3823103974524,100.3823103974524,100.3823103974524,100.3823103974524,,,,,,,,,,,,5854.368267030715,5906.176761341095,5831.21985795021,5906.176761341095,370.0,,,,,,,,,,,,,,,,,,,,,,,,,,112.667,112.894,112.433,112.564,0.0,993.258,998.895,990.907,997.325,0.0,1596.604,1597.963,1592.369,1596.177,0.0,1.23832,1.24352,1.23348,1.23667,0.0,,,,,,22.535,22.554,22.421,22.508,0.0,1145.117,1150.101,1143.467,1148.879,0.0,16.153,16.203,16.079,16.191,0.0,,,,,,,,,,,,,,,,1.39385,1.39617,1.38726,1.38892,0.0
2017-03-21,99.70536272362006,99.70536272362006,99.70536272362006,99.70536272362006,,,,,,,,,,,,5754.057968726158,5824.605951695442,5726.500639224052,5824.605951695442,550.0,,,,,,,,,,,,,,,,,,,,,,,,,,112.56,112.863,111.425,111.526,0.0,997.371,998.469,986.953,997.284,0.0,1596.158,1622.881,1589.891,1622.757,0.0,1.23666,1.24939,1.23404,1.24817,0.0,,,,,,22.507,22.808,22.397,22.787,0.0,1148.854,1152.878,1137.043,1151.329,0.0,16.19,16.207,16.015,16.157,0.0,,,,,,,,,,,,,,,,1.38892,1.40926,1.38869,1.40904,0.0
2017-03-22,99.80987649996835,99.80987649996835,99.80987649996835,99.80987649996835,,,,,,,,,,,,5780.513593745231,5791.536946043968,5692.32887784481,5732.011789751053,435.0,,,,,,,,,,,,,,,,,,,,,,,,,,111.527,111.763,110.73,111.366,0.0,997.293,1004.005,995.557,998.059,0.0,1622.928,1631.699,1621.449,1623.853,0.0,1.24815,1.25056,1.24228,1.24711,0.0,,,,,,22.788,22.925,22.73,22.775,0.0,1151.364,1156.722,1150.698,1153.726,0.0,16.156,16.23,16.121,16.171,0.0,,,,,,,,,,,,,,,,1.40902,1.41201,1.40534,1.40703,0.0
2017-03-23,99.7615647723585,99.7615647723585,99.7615647723585,99.7615647723585,,,,,,,,,,,,5812.480369291306,5826.810411906242,5752.955738620758,5780.513593745231,388.0,,,,,,,,,,,,,,,,,,,,,,,,,,111.362,111.575,110.625,110.992,0.0,998.082,1001.301,991.849,994.169,0.0,1623.889,1640.158,1622.586,1630.522,0.0,1.24712,1.25305,1.24629,1.25161,0.0,,,,,,22.776,23.096,22.776,22.975,0.0,1153.781,1160.321,1151.608,1154.069,0.0,16.172,16.33,16.172,16.251,0.0,,,,,,,,,,,,,,,,1.407,1.41474,1.40654,1.41243,0.0
2017-03-24,99.78786038881768,99.78786038881768,99.78786038881768,99.78786038881768,,,,,,,,,,,,5783.8208096838,5805.866988658905,5761.774630708695,5798.150852298736,388.0,,,,,,,,,,,,,,,,,,,,,,,,,,110.991,111.478,110.604,111.314,0.0,994.17,1000.451,992.571,995.74,0.0,1630.521,1640.638,1626.852,1629.579,0.0,1.25161,1.25167,1.2469,1.24712,0.0,,,,,,22.977,23.254,22.935,23.241,0.0,1154.07,1156.725,1149.182,1150.184,0.0,16.253,16.399,16.202,16.393,0.0,,,,,,,,,,,,,,,,1.41241,1.42073,1.40984,1.4157,0.0
2017-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.886,111.039,110.415,110.55,0.0,995.996,1001.453,995.996,1000.261,0.0,1630.635,1642.057,1630.635,1640.443,0.0,1.24879,1.25204,1.24879,1.25131,0.0,,,,,,23.223,23.354,23.223,23.309,0.0,1148.802,1154.912,1148.802,1154.157,0.0,16.35,16.412,16.35,16.388,0.0,,,,,,,,,,,,,,,,1.41807,1.42216,1.41734,1.42088,0.0
2017-03-27,99.27186318327156,99.27186318327156,99.27186318327156,99.27186318327156,,,,,,,,,,,,5787.1275,5789.3319602108,5648.2365198946,5723.193423285484,434.0,,,,,,,,,,,,,,,,,,,,,,,,,,110.548,110.824,110.101,110.767,0.0,1000.246,1003.795,994.992,996.743,0.0,1640.433,1655.07,1640.167,1641.363,0.0,1.25131,1.26149,1.25083,1.25571,0.0,,,,,,23.31,23.732,23.303,23.597,0.0,1154.169,1158.525,1149.994,1152.552,0.0,16.389,16.618,16.387,16.558,0.0,,,,,,,,,,,,,,,,1.42087,1.43096,1.41962,1.4238,0.0
2017-03-28,99.72622472273808,99.72622472273808,99.72622472273808,99.72622472273808,,,,,,,,,,,,5884.1305823659895,5884.1305823659895,5779.411363639832,5781.615823850631,357.0,,,,,,,,,,,,,,,,,,,,,,,,,,110.758,111.238,110.172,111.227,0.0,996.754,1005.751,994.494,1005.751,0.0,1641.478,1652.848,1631.49,1632.426,0.0,1.25573,1.25959,1.24156,1.24159,0.0,,,,,,23.598,23.802,23.56,23.642,0.0,1152.58,1158.618,1151.748,1154.647,0.0,16.559,16.771,16.526,16.713,0.0,,,,,,,,,,,,,,,,1.42379,1.4305,1.41302,1.41327,0.0
